"uri","label","category","main_tags","event_tags","architecture_tags"
"15/eb21a92a-8daf-3665-9a93-d60a92487cb6","La petite maison d'à côté - n°11","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/eb395445-8f8d-3897-b832-1c0688b00b07","Aire de service et de stationnement","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/eb404951-9359-335d-97d4-3a61e707ab7e","Gyroway - Balades en gyropodes tout-terrain et trottinettes électriques en Val de Loire","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/eb5156dc-8e8c-3d58-b1f9-9a114aec2d36","Gîte en Val de Cher","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/eb6e1b29-f260-3e0f-a018-814fff840d42","L'Atelier Gourmand","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/ebc40a7c-a94c-3aa4-ab22-0cb67c36e2a0","Office de Tourisme Autour de Chenonceaux, Vallée du Cher Bureau de Bléré","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/ec24c7b8-61d4-3756-be38-dae075fb6b9e","Roulotte Viticole Chais Catherine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ec3a0cec-9816-3430-93ec-daf12559c6bd","Gîte de Montgenet","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ec552c8b-6d79-312c-ad54-5ca5c5b18d24","Château de Villesavin","castle","Castle;CulturalSite;Museum;PlaceOfInterest;RemarkableBuilding","",""
"15/ec77d334-8b5e-3307-97c1-8a79525e8bc5","Camping du Lac","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/ec7bd5e7-06f1-30e8-a258-695eaf946e51","Aux délices des Beaux Arts","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;IntroductionCourse;Practice;Product",""
"15/ec828b15-45c8-3ce4-bbaf-5d0639bd0cd8","Galland Terroirs","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/ec93a1b5-2e62-3982-978a-a9b2e845a779","Biscuiterie de Chambord","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/ecd8a55a-59dd-3712-bd2a-c3e9e78f285a","Gite le Joli Coin","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ecde2cf2-31cc-3381-a137-0563f849cc5d","Balades en calèche dans les vignes avec ""Les Attelages des Caves aux Caux""","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/ed02ba9b-9633-33d5-8e46-bb44bf5721ff","Aux Coeurs de l'atelier","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ed0558b1-0f00-30f2-ad93-a8c1ef114979","Le Tegallalang","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ed133a32-5125-3759-b2a6-452c536400ef","La Planque de Zhao","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ed145de8-30c8-3b5b-b850-a30ebbc77e17","Domaine de Rabelais","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/ed17248a-105e-30f4-a7cb-e5af3ee67171","Camping le gué","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/ed2a720e-d417-30c2-9611-bd4c6bdbec24","Pamoja sur le Lac","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ed5ae691-81d4-3dcd-8b84-71263e2b1b9b","Trottxway","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/ed767720-814d-3ec7-8d6b-04465d857fa0","Campanile Blois nord","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ed983460-d227-351d-b7dc-9615269a8c8c","La Belle Aventure","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/edadc0e4-23c7-3590-a01a-cfe2ccad17e6","Spadium Centre Aquatique","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/edbbcd90-8bcb-37e2-8603-91f6fc6efecd","Le Petit Villandry","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/edd76ec7-2bcd-359b-a7f0-cd0d1ab7771e","Château de l'Islette","castle","Castle;CulturalSite;PlaceOfInterest;RemarkableBuilding","",""
"15/eddf428e-28af-3064-aa04-97def63996b7","Maison Jean Fouquet","museum","CulturalSite;Museum;PlaceOfInterest","",""
"15/ee044338-d716-3026-9d20-8dc79296c2b1","Aire de stationnement","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/ee54a8a5-36fb-327a-bdc2-d89e0ee19153","Le Masaï Mara","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ee54afe1-c2c5-37ff-9afa-cdb0353145c8","Le Voriou","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/eeac454f-20cb-385a-8db2-e5b6afd677ef","Restaurant Le 36","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/eed4c91d-13ca-3459-8b88-21b14696a9ea","Le Marché Gourmand","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/eee5cca8-f97a-3820-887e-1851c958348e","Château de Tours","museum","CulturalSite;Museum;PlaceOfInterest","",""
"15/eeec22bb-07c8-3602-a468-996f7b1c7d73","Restaurant la Touraine","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ef20b660-c42e-320f-ac11-08d78a6fc274","Le restaurant du Grand Hôtel Saint-Aignan","bar","Accommodation;BistroOrWineBar;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/ef5d9131-30c3-3544-8d47-37ed330614d0","Cave des Producteurs Montlouis-sur-Loire","tasting","Cooperative;PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/ef647c67-cc57-3bed-add5-4dedda126671","Néméa Appart'Hôtel Quai Victor","act","Accommodation;CollectiveAccommodation;HolidayResort;PlaceOfInterest","",""
"15/ef839a30-9630-3f44-9424-e1463514a468","Cave Coopérative du Vendômois","tasting","Cooperative;PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/efa33203-c869-3578-9884-4708f8a9054c","Château de Véretz","act","BusinessPlace;PlaceOfInterest","",""
"15/efe1c693-9452-34e4-9db1-8bceded9831c","Bureau d'information touristique à Montrésor","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/efe686e8-dd11-324a-9935-3b4d80c6b5a6","Rendez-Vous dans les vignes","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/effb5435-a687-38ae-bfbb-65b6e58e456b","Camping municipal de Ligueil","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/f0790168-b014-3be9-aca5-1eca10592103","Chapelle Saint-Georges","act","Chapel;CulturalSite;PlaceOfInterest;ReligiousSite","","Roman"
"15/f080f02c-ace1-3862-9045-56e0d1c35027","L'Écrin de la Martinière 2","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f0bbb5d5-0576-3801-9c66-7b2b36f8ffcf","Auberge de la Caillère - Restaurant","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f0beb5bd-66f4-3e0a-a686-7b1626c4fd6d","Aire de stationnement pour camping-cars - Place Michaux","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/f1051ffe-dfbd-3e05-8bd3-b72296b56944","Office de Tourisme Tours Val de Loire","act","IncomingTravelAgency;LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/f148d2ca-b95a-3088-b814-2474d028b28e","La Alt'","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/f1624c1e-ef1e-34c0-8418-317b58283309","Gîte des Cailloteux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f19fabdd-9ab8-332b-9e2e-9a7b185e4cb8","Lanex","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/f1bcf15e-d786-3275-94b7-1e8d3c2c86af","Fromagerie P. Jacquin & Fils","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/f1c4f388-de9f-3911-aeda-a4d694771683","Ile de la Folie","nature","NaturalHeritage;PlaceOfInterest","",""
"15/f1d7e20e-b1b8-3f66-b2b3-5034c1272b04","Ferme de la Boutinière","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/f27236c0-f298-3e6c-8ec8-1f27471ba70a","Maison Brédif","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/f2c09891-abcf-3e5e-87b7-c66bcab262eb","Ferme Auberge Earl Poulas","Resto","FarmhouseInn;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/f2dafd65-4cde-3d26-b397-0e37a3fbe4fe","Au Moulin de Pasnel - Chambres d'hôtes","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/f2e0000f-d762-3d0f-96fe-99a759073069","Art Montgolfières","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/f2fc6141-6836-37b8-ab59-4a759cdd39dc","Hôtel L'Aubinière","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f2ffdc75-367e-3abc-a6bc-f3a94cc8aae4","Héliberté HJS (Hélicoptères Jet Systems)","sport","PlaceOfInterest;SportsAndLeisurePlace","FirstPractice;Practice;Product",""
"15/f30bf062-1186-3694-98d2-496038e31d7d","Location de vélos et rosalies à Chambord","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/f359c1c2-0c63-3485-be18-d40c3eb72280","Auberge de Beaumarchais","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/f3621f8e-469c-3ae9-ab83-9b873dd41d1d","Aussi vrai que Nature","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f3796d64-0682-3657-869f-0ae30fdfb0a1","Cœur Touraine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f37f4d78-fb77-3035-8569-2c2ccaeb8df2","Borne de camping car (Camping Municipal La Potinière)","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/f39e5e57-3bc0-3c00-b99c-459b5c2270fc","Le Louis 13","Hotel","Accommodation;CafeOrTeahouse;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f3fd0921-72df-3c78-9a91-30d083fe1ffe","Camping naturiste ""Club du soleil de Touraine""","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/f40935e6-ca9c-3cab-9d52-be6af57e71b9","Château de Chambord - Gîte Cerf","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f411c122-4e01-3c69-b38c-94cd3af98eeb","Collégiale Saint-Ours","church","Church;Collegiate;CulturalSite;ParkAndGarden;PlaceOfInterest;ReligiousSite","",""
"15/f433d357-79bc-360d-b2df-19766d1f17e6","Gîte de gâtines","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f43c8391-6aba-3dca-a185-26deca3e48d9","Office de tourisme Tours Val de Loire - Bureau d'Informations Tourisistiques de Villandry","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/f456d41d-b2d3-3615-94b9-b0e742ee6bce","Central Parc Tours - Studio *** Orme de sibérie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f472cac4-c415-30d1-95bc-d5c1bdecd7e7","Le Prieuré","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/f48d9d20-0d78-3d07-8407-cd06b1e648ec","Air Touraine Montgolfière","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/f4a382e2-58ff-33e1-9a13-901c2d8dc4ec","Albatros Aviation","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;FirstPractice;IntroductionCourse;Practice;Product",""
"15/f5066f62-4878-399d-9970-10436e575caa","Espace Ligeria","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/f52d4ed3-4173-349c-a227-b806f64e67af","Location de canoës-kayaks - UCM","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/f53d9890-9da9-300a-9c99-4b086a33df91","Caves de la Bonne Dame","act","BusinessPlace;PlaceOfInterest","",""
"15/f54e8b48-8800-3211-9e62-ad48a8f03e0e","Aire de stationnement Allée du Maquis Césario","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/f57b8fc3-fe73-3ed4-966c-35329080062b","Novotel Café","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f59eaf61-da67-3ddb-8ad5-500a232d7b97","Art & Touraine gourmande","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/f5a075f4-d473-35a7-ba22-0485b28cac95","La Table du Château Belmont","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f5c172ad-8b5c-3dff-b95a-f00808874d5f","Château d'Artigny - L'Origan","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f5c9a4e9-0b4a-3c26-bf50-57c58a5aa56f","La Cave Des Rois","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest","",""
"15/f5d3d077-78e7-3a22-a405-e150f208634d","Domaine des Pierrettes","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/f6157983-9f40-32a2-bc3f-a8fd06d89ae1","Maison de la Magie Robert-Houdin","museum","CulturalSite;Museum;PlaceOfInterest","",""
"15/f63c5a0d-306f-3b93-a61f-b4d223a66bb5","Parc Mini-Châteaux - Val de Loire","sport","PlaceOfInterest;SportsAndLeisurePlace;ThemePark","",""
"15/f6711c0c-6555-3230-bdd2-9807deb88226","Grotte pétrifiante","nature","CaveSinkholeOrAven;CulturalSite;NaturalHeritage;PlaceOfInterest","",""
"15/f68a7fe2-a192-3dc6-891b-aef29f4d4133","Bureau d'information touristique de Chaumont-sur-Loire","act","PlaceOfInterest;TouristInformationCenter","",""
"15/f691e21b-f570-3501-8283-313bce5468cd","Etang communal de Sougé","nature","NaturalHeritage;PlaceOfInterest","",""
"15/f6968179-5260-3762-bef3-704828254af0","Hôtel du Cygne","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/f6b4b599-2972-31e8-a79c-b4a5890131e1","Le clos du cedre","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f6d81c12-7643-31e4-86bf-e26306ab92cc","Glycines","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f6dc90a7-2680-33c7-a9a7-b6cfbe119c3e","Hôtel Le Manoir les Minimes","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/f76e1ba3-c61f-327a-9930-53d07818427f","Galerie Saint Antoine","museum","CulturalSite;Museum;PlaceOfInterest","",""
"15/f779f68b-d721-3960-beef-1ee9a4c53955","Pêche à l'étang communal de Faverolles-en-Berry","sport","PlaceOfInterest;SportsAndLeisurePlace","FreePractice;Practice;Product",""
"15/f79d5398-7af5-3920-a252-88b6adf1707b","Gîte saint-dyé-sur-loire ""La petite maison""","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f7bff434-3ef2-3c2b-b232-71f5fd619cbc","Gîte des Aventures","act","Accommodation;CollectiveAccommodation;GroupLodging;PlaceOfInterest","",""
"15/f827875b-cbc5-3709-9e96-917ed3010c75","Location de vélo avec l'Observatoire Loire","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;EquipmentRental;Practice;Product;Rental",""
"15/f827b635-22ab-367b-9808-c58b2789e770","Ibis Blois centre Château","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/f87729c5-7f12-3500-b6de-0a609bb44ca9","Villa Alerces","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f8773235-fedd-3fe1-b12b-66060c04ad69","Gîte au près du zoo","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f892e475-ca07-3627-98e8-598e002a210a","Meublé de tourisme Bel être","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f89c2777-7426-3556-8880-cfc1b32e8468","Le Lion d'Or","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/f8b2f915-4d60-367d-bab7-b04628c2c954","Le Cherlock","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/f8b5931d-d95c-3f56-991b-89babef88a1c","Le Capricorne","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/f8ef429a-667f-3cbe-9450-31e2fef206cd","Meublé La Touche Seillerie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f8f2edd6-6e2c-3082-b866-0de32ee02cc5","Maison du loir","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f90954b4-0755-3c66-a3c8-0070f07330eb","Kyriad Tours - Joué-les-Tours","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/f9424d70-c0bc-3a8d-91ac-13b345f44129","Laurier","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/f97b18ee-8d79-3ce6-b85a-37510b469960","Camping Ferme Pédagogique de Prunay","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/f9877278-271d-35c5-a86a-27b901ad710d","La Vieille Tour","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/f9a65d3a-5b3c-311c-ac7b-4f55fe31075e","Château d'Hodebert","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/f9ae8af8-62ab-3259-bb87-7661c7edc223","Le Prieuré du Louroux","church","Church;CulturalSite;PlaceOfInterest;ReligiousSite","","Médiéval;Renaissance"
"15/f9b6ac82-7d06-3cbc-9a69-73fb79a15caf","Prieuré de Grandmont Villiers","act","Abbey;CulturalSite;PlaceOfInterest;ReligiousSite","","Roman"
"15/f9cc0cb1-1415-3e35-add9-eb7ebee50d69","Héli-Passion Val de Loire","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;EquipmentRental;FirstPractice;FreePractice;IntroductionCourse;Practice;Product;Rental",""
"15/fa0ef407-8775-35f8-91ea-045c15040634","Cours de cuisine au château d'Artigny","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;Practice;Product",""
"15/fa3a4959-ea32-3c20-b24c-009a84dbc63e","Rousseau Frères","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/fa54d7ac-473f-3e6a-97ea-abfcf3b6a1a9","Le Clos Marie","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/fa59ffa5-2080-32c0-88be-8c796b371fa2","Domaine de la Trigalière - La Beausserie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/fa76be84-b2a9-383a-b2be-69ef4b3bc95b","Hôstellerie du château de l'Isle","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/fa8765c2-2566-3902-b9c6-2fe9f55d2a6c","Relais du tourisme - Suèvres - Cour-sur-Loire","act","PlaceOfInterest;TouristInformationCenter","",""
"15/fa8b89e1-9ee3-3f98-b38c-ca52c69e8ef5","Domaine de la Renaudie","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/faab4cc1-1995-31f9-ace6-1470ace195a9","Côté Bistro","bar","Accommodation;BistroOrWineBar;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/faeccca2-df71-309b-b2fe-1d6cabf1bb7f","Les Closeaux - Location de salle et séminaire","act","BusinessPlace;PlaceOfInterest","",""
"15/fb0b0bce-2b5b-3d94-851c-f279489882af","A la croisée des châteaux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/fb1b405f-e06c-381e-88ea-f04256ccf56c","Château de Chenonceau","castle","Castle;CulturalSite;Museum;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","",""
"15/fb31382f-86c0-3e07-ab4e-9e83f7b508cf","Réserve Naturelle Nationale de Grand-Pierre et Vitain","nature","NaturalHeritage;PlaceOfInterest","",""
"15/fb77fd73-7da4-3b6e-ba05-7f2b0db08986","Le XII - Douze de Luynes","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/fb7a20f6-f72c-3cad-af58-3d984bf2f4f3","Ruines du château de Lavardin","castle","ArcheologicalSite;Castle;CulturalSite;Museum;PlaceOfInterest;RemarkableBuilding;Ruins","",""
"15/fb94d18e-c9e1-39ee-975a-67e0c1171e54","Le Petit Porteau","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/fb9d0686-8bcc-33f8-ba2a-15f9f1cc12ea","Hostellerie le clos du cher","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/fbaceed5-8eb3-3e90-bf4d-a577b9fc5397","Dagobert","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/fbaecb4c-2eb1-3319-a52d-60d0dc08ec64","Hostellerie du Château de Chaumont-sur-Loire","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/fbf19bd5-f558-3eba-9922-2fb5179f152e","La Scaleta","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/fc077c8b-c1ec-33f6-8058-ebe21f887cbd","Léonard de Vinci","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
