"type","seq_id","item_id","main_tags","event_tags","archi_tags"
"gastronomie","118","4","BrasserieOrTavern","",""
"gastronomie","118","5","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","118","6","Castle","",""
"gastronomie","118","7","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","118","8","HolidayResort","",""
"gastronomie","118","9","Basilica;Museum;Convent","",""
"gastronomie","118","10","Museum","",""
"gastronomie","118","11","HolidayResort","",""
"gastronomie","118","12","FortifiedCastle","","Médiéval"
"gastronomie","118","13","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;EquipmentRental;FreePractice",""
"gastronomie","118","14","GroupLodging","",""
"gastronomie","118","15","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","118","16","HotelRestaurant","",""
"gastronomie","118","17","Museum;TechnicalHeritage","",""
"gastronomie","118","18","NaturalHeritage;Museum","","Contemporain"
"gastronomie","118","19","BrasserieOrTavern","",""
"gastronomie","118","20","CityHeritage;MegalithDolmenMenhir","",""
"gastronomie","118","21","Museum;Castle","","Renaissance;Classique;Gothique"
"gastronomie","118","22","ParkAndGarden;Museum;TechnicalHeritage;Castle","",""
"gastronomie","118","23","WineCellar;Cooperative","Practice;Product;Tasting",""
"gastronomie","118","24","HotelRestaurant","",""
"gastronomie","118","25","HotelRestaurant","",""
"gastronomie","119","0","HotelRestaurant","",""
"gastronomie","119","1","NaturalHeritage","",""
"gastronomie","119","2","GourmetRestaurant","",""
"gastronomie","119","3","NaturalHeritage","",""
"gastronomie","119","4","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","119","5","HotelRestaurant","",""
"gastronomie","119","6","HolidayResort","",""
"gastronomie","119","7","HotelRestaurant","",""
"gastronomie","119","8","HotelRestaurant","",""
"gastronomie","119","9","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","119","10","NaturalHeritage","",""
"gastronomie","119","11","Restaurant","",""
"gastronomie","119","12","Castle","",""
"gastronomie","119","13","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","119","14","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","119","15","HotelRestaurant","",""
"gastronomie","119","16","HotelRestaurant","",""
"gastronomie","120","0","HotelRestaurant","",""
"gastronomie","120","1","Church","","Renaissance;Médiéval"
"gastronomie","120","2","Museum;TechnicalHeritage","",""
"gastronomie","120","3","HolidayResort","",""
"gastronomie","120","4","HotelRestaurant","",""
"gastronomie","120","5","HotelRestaurant","",""
"gastronomie","120","6","HotelRestaurant","",""
"gastronomie","120","7","Church","",""
"gastronomie","120","8","YouthHostelAndInternationalCenter","",""
"gastronomie","120","9","CaveSinkholeOrAven;Museum","",""
"gastronomie","120","10","Bridge;Ruins;CityHeritage;TechnicalHeritage;Convent;Chapel;Church","",""
"gastronomie","120","11","Restaurant","",""
"gastronomie","120","12","Church","",""
"gastronomie","120","13","HotelRestaurant","",""
"gastronomie","120","14","HotelRestaurant","",""
"gastronomie","121","0","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","121","1","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","121","2","NaturalHeritage","",""
"gastronomie","121","3","Museum;TechnicalHeritage","",""
"gastronomie","121","4","GroupLodging","",""
"gastronomie","121","5","NaturalHeritage","",""
"gastronomie","121","6","Chapel;Church","","Gothique;Roman"
"gastronomie","121","7","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","121","8","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","121","9","YouthHostelAndInternationalCenter","",""
"gastronomie","121","10","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","121","11","HotelRestaurant","",""
"gastronomie","121","12","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","121","13","ParkAndGarden;Castle","","Contemporain;Classique"
"gastronomie","121","14","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","121","15","SportsAndLeisurePlace","AccompaniedPractice;MultiActivity;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;FirstPractice",""
"gastronomie","121","16","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","121","17","ParkAndGarden;Castle","",""
"gastronomie","121","18","LocalTouristOffice;IncomingTravelAgency","",""
"gastronomie","121","19","HotelRestaurant","",""
"gastronomie","122","0","HotelRestaurant","",""
"gastronomie","122","1","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","122","2","RemarkableBuilding;Museum","",""
"gastronomie","122","3","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","122","4","GroupLodging","",""
"gastronomie","122","5","CulturalSite;CaveSinkholeOrAven","",""
"gastronomie","122","6","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","122","7","Museum;TechnicalHeritage","",""
"gastronomie","122","8","Restaurant","",""
"gastronomie","122","9","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","122","10","GroupLodging","",""
"gastronomie","122","11","Church","",""
"gastronomie","122","12","HotelRestaurant","",""
"gastronomie","122","13","HotelRestaurant","",""
"gastronomie","122","14","HotelRestaurant","",""
"gastronomie","122","15","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","122","16","Museum;Castle","","Renaissance;Classique;Gothique"
"gastronomie","122","17","Restaurant","",""
"gastronomie","122","18","Church;Collegiate","",""
"gastronomie","122","19","ClubOrHolidayVillage","",""
"gastronomie","122","20","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","122","21","NaturalHeritage","",""
"gastronomie","122","22","HotelRestaurant","",""
"gastronomie","122","23","HotelRestaurant","",""
"gastronomie","123","0","HotelRestaurant","",""
"gastronomie","123","1","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","123","2","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","123","3","Church","","Renaissance;Médiéval"
"gastronomie","123","4","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","123","5","BrasserieOrTavern","",""
"gastronomie","123","6","NaturalHeritage","",""
"gastronomie","123","7","HotelRestaurant","",""
"gastronomie","123","8","HotelRestaurant","",""
"gastronomie","123","9","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","123","10","StopOverOrGroupLodge;GroupLodging","",""
"gastronomie","123","11","CulturalSite;CaveSinkholeOrAven","",""
"gastronomie","123","12","Restaurant","",""
"gastronomie","123","13","ParkAndGarden;Tower;Castle","",""
"gastronomie","123","14","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","123","15","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","124","0","HotelRestaurant","",""
"gastronomie","124","1","YouthHostelAndInternationalCenter","",""
"gastronomie","124","2","Restaurant","",""
"gastronomie","124","3","ParkAndGarden;Church;Castle","",""
"gastronomie","124","4","ParkAndGarden;Museum;Castle","","Renaissance"
"gastronomie","124","5","HolidayResort","",""
"gastronomie","124","6","HotelRestaurant","",""
"gastronomie","124","7","HotelRestaurant","",""
"gastronomie","124","8","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;MultiActivity;Practice;Product;Course;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"gastronomie","124","9","BrasserieOrTavern","",""
"gastronomie","124","10","ParkAndGarden;Museum","",""
"gastronomie","124","11","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","124","12","GroupLodging","",""
"gastronomie","124","13","HotelRestaurant","",""
"gastronomie","125","0","HotelRestaurant","",""
"gastronomie","125","1","ParkAndGarden;NaturalHeritage;Castle","","Contemporain"
"gastronomie","125","2","Ruins;Museum;RomanPath","","Gallo-romain"
"gastronomie","125","3","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","125","4","Restaurant","",""
"gastronomie","125","5","ParkAndGarden;Ruins;Tower;Castle","",""
"gastronomie","125","6","LocalTouristOffice;IncomingTravelAgency","",""
"gastronomie","125","7","HotelRestaurant","",""
"gastronomie","125","8","HotelRestaurant","",""
"gastronomie","125","9","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","125","10","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","125","11","HotelRestaurant","",""
"gastronomie","125","12","HolidayCentre","",""
"gastronomie","125","13","HolidayResort","",""
"gastronomie","125","14","HotelRestaurant","",""
"gastronomie","126","0","HotelRestaurant","",""
"gastronomie","126","1","NaturalHeritage","",""
"gastronomie","126","2","Restaurant","",""
"gastronomie","126","3","NaturalHeritage","",""
"gastronomie","126","4","CaveSinkholeOrAven;Museum","",""
"gastronomie","126","5","ParkAndGarden","",""
"gastronomie","126","6","ClubOrHolidayVillage","",""
"gastronomie","126","7","HotelRestaurant","",""
"gastronomie","126","8","HotelRestaurant","",""
"gastronomie","126","9","HotelRestaurant","",""
"gastronomie","126","10","ParkAndGarden","",""
"gastronomie","126","11","GroupLodging","",""
"gastronomie","126","12","BrasserieOrTavern","",""
"gastronomie","126","13","ParkAndGarden;Tower;Castle","",""
"gastronomie","126","14","ParkAndGarden;CityHeritage","",""
"gastronomie","126","15","Museum;Castle","",""
"gastronomie","126","16","NaturalHeritage","",""
"gastronomie","126","17","HotelRestaurant","",""
"gastronomie","126","18","GroupLodging","",""
"gastronomie","126","19","HotelRestaurant","",""
"gastronomie","127","0","HotelRestaurant","",""
"gastronomie","127","1","GroupLodging","",""
"gastronomie","127","2","Church","",""
"gastronomie","127","3","Restaurant","",""
"gastronomie","127","4","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","127","5","NaturalHeritage","",""
"gastronomie","127","6","HotelRestaurant","",""
"gastronomie","127","7","HotelRestaurant","",""
"gastronomie","127","8","HotelRestaurant","",""
"gastronomie","127","9","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","127","10","Restaurant","",""
"gastronomie","127","11","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","127","12","ParkAndGarden;PigeonLoft;Museum;Castle","",""
"gastronomie","127","13","Dungeon;Museum;TechnicalHeritage","",""
"gastronomie","127","14","Museum;IndustrialSite","",""
"gastronomie","127","15","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","127","16","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","127","17","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","127","18","HotelRestaurant","",""
"gastronomie","127","19","HotelRestaurant","",""
"gastronomie","128","0","HotelRestaurant","",""
"gastronomie","128","1","PointOfView","",""
"gastronomie","128","2","Museum","",""
"gastronomie","128","3","WineCellar;Cooperative","Practice;Product;Tasting",""
"gastronomie","128","4","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","128","5","ParkAndGarden;Castle","","Contemporain"
"gastronomie","128","6","FarmhouseInn","",""
"gastronomie","128","7","ParkAndGarden;CaveSinkholeOrAven","",""
"gastronomie","128","8","NaturalHeritage","",""
"gastronomie","128","9","NaturalHeritage;Mill","",""
"gastronomie","128","10","HotelRestaurant","",""
"gastronomie","128","11","HotelRestaurant","",""
"gastronomie","128","12","HotelRestaurant","",""
"gastronomie","128","13","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","128","14","Restaurant","",""
"gastronomie","128","15","NaturalHeritage;Mill","",""
"gastronomie","128","16","HotelRestaurant","",""
"gastronomie","128","17","HotelRestaurant","",""
"gastronomie","129","0","HotelRestaurant","",""
"gastronomie","129","1","ParkAndGarden;Castle","",""
"gastronomie","129","2","BrasserieOrTavern","",""
"gastronomie","129","3","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","129","4","Ruins;CityHeritage;FortifiedSet;Museum;TechnicalHeritage;CaveSinkholeOrAven;Collegiate","",""
"gastronomie","129","5","HotelRestaurant","",""
"gastronomie","129","6","HotelRestaurant","",""
"gastronomie","129","7","HotelRestaurant","",""
"gastronomie","129","8","NaturalHeritage","",""
"gastronomie","129","9","Restaurant","",""
"gastronomie","129","10","YouthHostelAndInternationalCenter","",""
"gastronomie","129","11","GroupLodging","",""
"gastronomie","129","12","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","129","13","HotelRestaurant","",""
"gastronomie","129","14","HotelRestaurant","",""
"gastronomie","130","0","HotelRestaurant","",""
"gastronomie","130","1","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","130","2","Restaurant","",""
"gastronomie","130","3","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice",""
"gastronomie","130","4","Museum","",""
"gastronomie","130","5","HotelRestaurant","",""
"gastronomie","130","6","HotelRestaurant","",""
"gastronomie","130","7","HotelRestaurant","",""
"gastronomie","130","8","ParkAndGarden;Ruins;Tower;Castle","",""
"gastronomie","130","9","BrasserieOrTavern","",""
"gastronomie","130","10","Museum;TechnicalHeritage","",""
"gastronomie","130","11","HolidayCentre","",""
"gastronomie","130","12","HotelRestaurant","",""
"gastronomie","131","0","HotelRestaurant","",""
"gastronomie","131","1","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","131","2","Restaurant","",""
"gastronomie","131","3","NaturalHeritage;Mill;Museum","","Xixe siècle"
"gastronomie","131","4","ParkAndGarden","",""
"gastronomie","131","5","Citadel;Castle","",""
"gastronomie","131","6","HotelRestaurant","",""
"gastronomie","131","7","YouthHostelAndInternationalCenter","",""
"gastronomie","131","8","HotelRestaurant","",""
"gastronomie","131","9","HotelRestaurant","",""
"gastronomie","131","10","Museum","",""
"gastronomie","131","11","ParkAndGarden;Castle","",""
"gastronomie","131","12","Castle","",""
"gastronomie","131","13","ParkAndGarden;Tower;Castle","",""
"gastronomie","131","14","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","131","15","HotelRestaurant","",""
"gastronomie","131","16","HotelRestaurant","",""
"gastronomie","132","0","HotelRestaurant","",""
"gastronomie","132","1","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","132","2","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","132","3","ParkAndGarden;Castle","",""
"gastronomie","132","4","CaveSinkholeOrAven;Museum","",""
"gastronomie","132","5","Church","","Roman"
"gastronomie","132","6","CafeOrTeahouse;Restaurant","",""
"gastronomie","132","7","ParkAndGarden;Museum","",""
"gastronomie","132","8","CityHeritage;PigeonLoft;Mill;Church;Farm","","Médiéval"
"gastronomie","132","9","Ruins;Museum;RomanPath","","Gallo-romain"
"gastronomie","132","10","HotelRestaurant","",""
"gastronomie","132","11","HotelRestaurant","",""
"gastronomie","132","12","HotelRestaurant","",""
"gastronomie","132","13","Church","",""
"gastronomie","132","14","ParkAndGarden;NaturalHeritage","",""
"gastronomie","132","15","BrasserieOrTavern","",""
"gastronomie","132","16","SportsAndLeisurePlace","Practice;Product;Course;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"gastronomie","132","17","GroupLodging","",""
"gastronomie","132","18","Museum;Castle","","Renaissance;Classique;Gothique"
"gastronomie","132","19","Bridge;Dungeon;CityHeritage;Church;IndustrialSite","","Renaissance;Médiéval;Roman"
"gastronomie","132","20","CaveSinkholeOrAven;Museum","",""
"gastronomie","132","21","Museum;TechnicalHeritage","",""
"gastronomie","132","22","LocalTouristOffice;IncomingTravelAgency","",""
"gastronomie","132","23","WineCellar;Producer","Practice;Product;Tasting",""
"gastronomie","132","24","HotelRestaurant","",""
"gastronomie","132","25","LocalTouristOffice;IncomingTravelAgency","",""
"gastronomie","132","26","HotelRestaurant","",""
"gastronomie","133","0","BrasserieOrTavern;HotelRestaurant","",""
"gastronomie","133","1","Church","",""
"gastronomie","133","2","Castle","","Renaissance"
"gastronomie","133","3","BrasserieOrTavern;HotelRestaurant","",""
